s,h:m:s,max_rss,max_vms,max_uss,max_pss,io_in,io_out,mean_load,repeat,sample,rule,threads_per_rule,pipeline,filepath
143.2244,0:02:23,16995.9,71673.04,16988.5,16988.8,303.86,807.61,113.49,1,NIST7035_NIST,gatk_VariantAnnotator_PossibleDeNovo,08,vcf_annotation_pipeline,./resource_bench_08_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantAnnotator_PossibleDeNovo
124.8735,0:02:04,16987.67,71673.04,16979.98,16980.29,0.0,700.62,115.84,2,NIST7035_NIST,gatk_VariantAnnotator_PossibleDeNovo,08,vcf_annotation_pipeline,./resource_bench_08_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantAnnotator_PossibleDeNovo
127.6282,0:02:07,16944.18,71673.04,16937.07,16937.35,0.0,700.77,113.25,3,NIST7035_NIST,gatk_VariantAnnotator_PossibleDeNovo,08,vcf_annotation_pipeline,./resource_bench_08_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantAnnotator_PossibleDeNovo
257.7212,0:04:17,5695.41,7330.84,5564.4,5575.46,3.28,53.23,115.88,1,NIST7035_NIST,genmod_models,08,vcf_annotation_pipeline,./resource_bench_08_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_models
296.1666,0:04:56,6788.54,7650.8,6655.55,6666.65,0.0,64.68,126.12,2,NIST7035_NIST,genmod_models,08,vcf_annotation_pipeline,./resource_bench_08_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_models
294.98,0:04:54,6721.31,7613.47,6588.64,6599.64,0.0,63.39,126.32,3,NIST7035_NIST,genmod_models,08,vcf_annotation_pipeline,./resource_bench_08_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_models
2194.422,0:36:34,4136.84,36605.68,4131.04,4131.24,325.95,2.91,111.71,1,dummy2_NIST,gatk_BaseRecalibrator,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2240.3172,0:37:20,4132.66,36605.68,4125.47,4125.69,0.0,2.89,110.47,2,dummy2_NIST,gatk_BaseRecalibrator,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2256.9667,0:37:36,5265.92,36605.68,5261.51,5261.71,0.0,2.41,109.31,3,dummy2_NIST,gatk_BaseRecalibrator,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2192.3272,0:36:32,5434.95,36605.68,5430.94,5431.16,3134.43,2.46,111.18,1,dummy1_NIST,gatk_BaseRecalibrator,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2195.0767,0:36:35,4209.83,36605.68,4202.84,4203.05,0.16,2.54,112.63,2,dummy1_NIST,gatk_BaseRecalibrator,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2157.0887,0:35:57,3937.33,36605.68,3931.38,3931.58,0.01,2.85,112.54,3,dummy1_NIST,gatk_BaseRecalibrator,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2646.6529,0:44:06,5128.17,36605.68,5120.49,5120.7,560.04,2.98,102.64,1,NIST7035_NIST,gatk_BaseRecalibrator,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2664.5934,0:44:24,4542.16,36605.68,4535.78,4535.98,0.0,3.07,105.02,2,NIST7035_NIST,gatk_BaseRecalibrator,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2783.5516,0:46:23,4479.18,36605.68,4474.6,4474.81,0.0,3.01,101.37,3,NIST7035_NIST,gatk_BaseRecalibrator,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2908.3877,0:48:28,28568.82,45172.37,28558.47,28558.77,0.28,17903.17,995.78,1,dummy2_NIST,bwa_mem,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
2889.2132,0:48:09,26001.28,45172.37,25991.25,25991.49,5237.36,17905.36,956.7,2,dummy2_NIST,bwa_mem,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
2956.8002,0:49:16,28934.79,45172.37,28924.48,28924.78,0.75,17391.17,1010.46,3,dummy2_NIST,bwa_mem,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
2992.265,0:49:52,27577.94,45172.37,27567.55,27567.92,186.26,17181.11,938.44,1,dummy1_NIST,bwa_mem,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
2853.7466,0:47:33,26809.3,45172.37,26799.2,26799.56,7.49,17875.45,971.15,2,dummy1_NIST,bwa_mem,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
2851.7638,0:47:31,28076.13,45172.37,28065.78,28066.14,2.42,18027.23,986.47,3,dummy1_NIST,bwa_mem,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
3073.8192,0:51:13,26994.58,45172.37,26984.72,26985.1,1718.98,17617.75,913.61,1,NIST7035_NIST,bwa_mem,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
2946.5966,0:49:06,26016.0,45172.37,26006.16,26006.49,37.48,17946.02,952.85,2,NIST7035_NIST,bwa_mem,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
2887.381,0:48:07,26849.68,45172.37,26839.74,26840.02,0.18,18036.11,946.88,3,NIST7035_NIST,bwa_mem,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
1425.5326,0:23:45,1710.3,36722.35,1690.23,1695.0,6.53,8615.43,169.65,1,dummy2_NIST,gatk_ApplyBQSR,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1496.3832,0:24:56,1895.93,36722.35,1875.61,1880.41,0.6,8743.46,172.23,2,dummy2_NIST,gatk_ApplyBQSR,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1453.8202,0:24:13,1655.37,36722.35,1634.05,1638.94,0.0,8625.23,171.43,3,dummy2_NIST,gatk_ApplyBQSR,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1323.5101,0:22:03,1998.89,36722.35,1978.52,1983.27,6.38,8681.45,181.62,1,dummy1_NIST,gatk_ApplyBQSR,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1494.3552,0:24:54,1932.85,36722.35,1912.49,1917.32,0.03,8756.28,178.34,2,dummy1_NIST,gatk_ApplyBQSR,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1449.5481,0:24:09,1710.95,36722.35,1690.18,1694.91,0.0,8657.81,175.62,3,dummy1_NIST,gatk_ApplyBQSR,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1863.1541,0:31:03,1910.48,36722.35,1889.09,1893.98,6.88,8722.32,149.92,1,NIST7035_NIST,gatk_ApplyBQSR,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1854.7455,0:30:54,2152.05,36722.35,2132.22,2137.01,0.0,8767.71,150.56,2,NIST7035_NIST,gatk_ApplyBQSR,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1451.6815,0:24:11,1831.42,36722.35,1810.58,1815.34,0.0,8644.77,175.21,3,NIST7035_NIST,gatk_ApplyBQSR,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1327.6562,0:22:07,3834.03,36603.61,3826.29,3826.51,7978.18,3843.89,87.21,1,NIST7035_NIST,gatk_CombineGVCFs,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_CombineGVCFs
1010.7896,0:16:50,5220.06,36603.61,5214.58,5214.77,1.27,3900.51,115.26,2,NIST7035_NIST,gatk_CombineGVCFs,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_CombineGVCFs
1085.7316,0:18:05,4122.0,36603.61,4114.83,4115.04,0.0,3851.23,112.48,3,NIST7035_NIST,gatk_CombineGVCFs,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_CombineGVCFs
18715.4378,5:11:55,12335.87,36721.14,12327.54,12327.88,14.21,2713.3,176.36,1,dummy2_NIST,gatk_HaplotypeCaller_cohort,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort
18427.8598,5:07:07,12284.84,36683.46,12276.68,12276.97,39.43,2712.15,177.73,2,dummy2_NIST,gatk_HaplotypeCaller_cohort,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort
17865.8253,4:57:45,12177.07,36683.46,12168.46,12168.78,2674.14,2715.79,177.8,3,dummy2_NIST,gatk_HaplotypeCaller_cohort,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort
19989.736,5:33:09,12240.38,36683.46,12232.23,12232.52,5315.51,2713.98,169.91,1,dummy1_NIST,gatk_HaplotypeCaller_cohort,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort
20323.4147,5:38:43,12272.79,36678.64,12264.54,12264.83,4167.55,2713.38,171.38,2,dummy1_NIST,gatk_HaplotypeCaller_cohort,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort
16579.9345,4:36:19,12208.3,36683.46,12199.93,12200.21,0.0,2715.25,185.01,3,dummy1_NIST,gatk_HaplotypeCaller_cohort,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort
20178.2334,5:36:18,12252.8,36721.14,12244.27,12244.64,2.4,2713.83,168.42,1,NIST7035_NIST,gatk_HaplotypeCaller_cohort,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort
18081.7687,5:01:21,12307.91,36706.65,12299.32,12299.69,12.75,2715.75,178.23,2,NIST7035_NIST,gatk_HaplotypeCaller_cohort,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort
18010.394,5:00:10,12216.46,36683.46,12208.39,12208.72,74.88,2719.71,180.94,3,NIST7035_NIST,gatk_HaplotypeCaller_cohort,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort
645.6348,0:10:45,5036.46,36603.61,5029.29,5029.48,0.29,106.12,116.11,1,NIST7035_NIST,gatk_GenotypeGVCFs,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_GenotypeGVCFs
656.4457,0:10:56,4494.68,36603.61,4487.82,4488.03,0.0,110.71,116.16,2,NIST7035_NIST,gatk_GenotypeGVCFs,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_GenotypeGVCFs
602.5299,0:10:02,4163.26,36603.61,4156.82,4157.03,0.0,107.59,114.04,3,NIST7035_NIST,gatk_GenotypeGVCFs,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_GenotypeGVCFs
647.9761,0:10:47,5964.66,7377.85,5856.57,5865.75,7470.43,11492.37,1033.01,1,dummy2_NIST,trim_galore_pe,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
600.3308,0:10:00,6057.7,7471.01,5949.8,5958.93,0.0,11526.25,1119.8,2,dummy2_NIST,trim_galore_pe,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
608.1849,0:10:08,5944.06,7356.79,5835.43,5844.63,0.0,12150.91,1168.0,3,dummy2_NIST,trim_galore_pe,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
711.6091,0:11:51,6050.59,7463.13,5942.46,5951.64,7482.29,12357.63,1041.07,1,dummy1_NIST,trim_galore_pe,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
620.9773,0:10:20,5952.73,7366.24,5844.97,5854.17,0.03,11913.63,1147.02,2,dummy1_NIST,trim_galore_pe,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
624.3111,0:10:24,5837.16,7250.31,5728.93,5738.09,0.07,11746.3,1137.91,3,dummy1_NIST,trim_galore_pe,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
686.9655,0:11:26,6107.26,7520.91,5999.93,6009.13,7483.06,12204.55,1083.71,1,NIST7035_NIST,trim_galore_pe,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
623.786,0:10:23,6130.88,7543.66,6022.56,6031.72,12.21,11602.76,1105.65,2,NIST7035_NIST,trim_galore_pe,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
617.318,0:10:17,5844.36,7257.4,5735.63,5744.87,1.61,11795.85,1147.08,3,NIST7035_NIST,trim_galore_pe,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
1105.2735,0:18:25,30815.71,39138.76,30807.83,30808.02,68.82,7261.77,1261.2,1,dummy2_NIST,gatk_MarkDuplicates,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
1135.4402,0:18:55,30727.09,39138.76,30719.86,30720.05,0.04,7461.71,1282.11,2,dummy2_NIST,gatk_MarkDuplicates,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
1126.0067,0:18:46,30914.29,39138.76,30906.29,30906.47,0.0,7597.59,1296.94,3,dummy2_NIST,gatk_MarkDuplicates,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
1089.1834,0:18:09,30612.68,39138.76,30604.93,30605.18,30.69,7748.31,1254.72,1,dummy1_NIST,gatk_MarkDuplicates,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
1074.454,0:17:54,30794.58,39138.76,30786.63,30786.88,0.0,7456.22,1233.55,2,dummy1_NIST,gatk_MarkDuplicates,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
1080.2567,0:18:00,30672.29,39138.76,30664.43,30664.67,0.12,8016.98,1253.51,3,dummy1_NIST,gatk_MarkDuplicates,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
1224.3437,0:20:24,27560.67,39138.76,27553.02,27553.25,67.11,7390.61,1142.22,1,NIST7035_NIST,gatk_MarkDuplicates,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
1166.2534,0:19:26,30786.89,39138.76,30779.18,30779.41,0.07,7380.93,1225.09,2,NIST7035_NIST,gatk_MarkDuplicates,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
1126.473,0:18:46,30752.74,39138.76,30744.96,30745.19,0.0,7727.78,1186.84,3,NIST7035_NIST,gatk_MarkDuplicates,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
329.9984,0:05:29,1344.36,5190.64,1334.06,1334.42,3623.87,0.2,93.54,1,dummy2_NIST,fastqc,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
306.9553,0:05:06,1340.04,5190.64,1329.72,1330.12,0.0,0.19,94.03,2,dummy2_NIST,fastqc,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
309.9041,0:05:09,1341.39,5190.64,1330.89,1331.3,0.0,0.18,92.96,3,dummy2_NIST,fastqc,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
329.952,0:05:29,1343.17,5190.64,1333.05,1333.43,3614.98,0.21,95.36,1,dummy1_NIST,fastqc,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
323.9393,0:05:23,1344.91,5190.57,1334.52,1334.93,0.0,0.21,98.42,2,dummy1_NIST,fastqc,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
312.9851,0:05:12,1342.84,5255.64,1332.61,1333.02,0.0,0.19,92.32,3,dummy1_NIST,fastqc,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
331.2292,0:05:31,1338.39,5060.63,1328.0,1328.32,3584.73,0.21,88.11,1,NIST7035_NIST,fastqc,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
287.0393,0:04:47,1470.03,5267.3,1460.55,1460.91,0.0,2.29,102.08,2,NIST7035_NIST,fastqc,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
283.9852,0:04:43,1342.82,5190.64,1332.54,1332.86,0.0,0.17,91.12,3,NIST7035_NIST,fastqc,08,human_genomics_pipeline,./resource_bench_08_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
675.0357,0:11:15,2323.39,2733.55,1649.77,1717.52,11664.23,70.46,18.49,1,NIST7035_NIST,vep,08,vcf_annotation_pipeline,./resource_bench_08_thread/single/vcf_annotation_pipeline/workflow/benchmarks/vep
577.198,0:09:37,2709.53,3055.51,2098.11,2158.88,0.0,70.49,22.57,2,NIST7035_NIST,vep,08,vcf_annotation_pipeline,./resource_bench_08_thread/single/vcf_annotation_pipeline/workflow/benchmarks/vep
576.0551,0:09:36,2339.41,2684.3,1733.3,1799.98,0.0,62.04,20.12,3,NIST7035_NIST,vep,08,vcf_annotation_pipeline,./resource_bench_08_thread/single/vcf_annotation_pipeline/workflow/benchmarks/vep
3145.6642,0:52:25,58.21,84.45,52.93,53.25,11.87,665.02,99.66,1,NIST7035_NIST,genmod_annotate_CADD,08,vcf_annotation_pipeline,./resource_bench_08_thread/single/vcf_annotation_pipeline/workflow/benchmarks/genmod_annotate_CADD
3053.4616,0:50:53,58.23,84.45,52.91,53.22,0.0,665.36,99.65,2,NIST7035_NIST,genmod_annotate_CADD,08,vcf_annotation_pipeline,./resource_bench_08_thread/single/vcf_annotation_pipeline/workflow/benchmarks/genmod_annotate_CADD
3027.1608,0:50:27,58.16,84.45,52.93,53.28,0.0,664.65,99.58,3,NIST7035_NIST,genmod_annotate_CADD,08,vcf_annotation_pipeline,./resource_bench_08_thread/single/vcf_annotation_pipeline/workflow/benchmarks/genmod_annotate_CADD
14.0949,0:00:14,9.98,62.59,5.42,5.73,5.82,71.01,86.58,1,NIST7035_NIST,bcftools_view_multiallelicsites,08,vcf_annotation_pipeline,./resource_bench_08_thread/single/vcf_annotation_pipeline/workflow/benchmarks/bcftools_view_multiallelicsites
13.9376,0:00:13,9.92,62.59,5.35,5.66,0.0,71.01,88.4,2,NIST7035_NIST,bcftools_view_multiallelicsites,08,vcf_annotation_pipeline,./resource_bench_08_thread/single/vcf_annotation_pipeline/workflow/benchmarks/bcftools_view_multiallelicsites
13.999,0:00:13,9.93,62.59,5.29,5.6,0.0,71.01,85.67,3,NIST7035_NIST,bcftools_view_multiallelicsites,08,vcf_annotation_pipeline,./resource_bench_08_thread/single/vcf_annotation_pipeline/workflow/benchmarks/bcftools_view_multiallelicsites
89.0006,0:01:29,2064.93,22217.89,2058.41,2058.84,41.04,605.13,116.84,1,NIST7035_NIST,SnpSift_annotate_dbSNP,08,vcf_annotation_pipeline,./resource_bench_08_thread/single/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_annotate_dbSNP
75.5802,0:01:15,2591.21,22152.89,2587.1,2587.51,0.0,392.22,89.96,2,NIST7035_NIST,SnpSift_annotate_dbSNP,08,vcf_annotation_pipeline,./resource_bench_08_thread/single/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_annotate_dbSNP
78.2662,0:01:18,2467.63,22932.93,2461.42,2461.84,0.0,383.81,90.52,3,NIST7035_NIST,SnpSift_annotate_dbSNP,08,vcf_annotation_pipeline,./resource_bench_08_thread/single/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_annotate_dbSNP
5470.1395,1:31:10,12552.81,22413.72,12545.61,12545.95,100.72,100.62,106.28,1,NIST7035_NIST,SnpSift_dbnsfp,08,vcf_annotation_pipeline,./resource_bench_08_thread/single/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_dbnsfp
4855.2743,1:20:55,8543.7,22542.91,8537.55,8537.9,49.23,100.11,112.63,2,NIST7035_NIST,SnpSift_dbnsfp,08,vcf_annotation_pipeline,./resource_bench_08_thread/single/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_dbnsfp
5623.9046,1:33:43,9515.62,22932.93,9508.48,9508.79,7.93,100.41,108.48,3,NIST7035_NIST,SnpSift_dbnsfp,08,vcf_annotation_pipeline,./resource_bench_08_thread/single/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_dbnsfp
57.6247,0:00:57,23.74,49.07,18.5,18.85,0.01,487.6,78.3,1,NIST7035_NIST,genmod_score,08,vcf_annotation_pipeline,./resource_bench_08_thread/single/vcf_annotation_pipeline/workflow/benchmarks/genmod_score
54.1512,0:00:54,23.76,49.17,18.44,18.75,0.0,537.69,82.82,2,NIST7035_NIST,genmod_score,08,vcf_annotation_pipeline,./resource_bench_08_thread/single/vcf_annotation_pipeline/workflow/benchmarks/genmod_score
59.5566,0:00:59,23.52,49.07,18.49,18.78,0.0,524.49,75.81,3,NIST7035_NIST,genmod_score,08,vcf_annotation_pipeline,./resource_bench_08_thread/single/vcf_annotation_pipeline/workflow/benchmarks/genmod_score
