s,h:m:s,max_rss,max_vms,max_uss,max_pss,io_in,io_out,mean_load,repeat,sample,rule,threads_per_rule,no_samples,resource_type,run_type,data_type,pipeline,filepath_benchmarking_file,filepath_log_file,node
254.0346,0:04:14,739.98,4541.67,718.54,724.32,1038.32,0.16,86.59,1,dummy_proband01,fastqc,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/fastqc,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/fastqc,
297.7948,0:04:57,742.6,4671.68,720.98,727.06,0.0,0.2,83.32,2,dummy_proband01,fastqc,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/fastqc,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/fastqc,
324.3715,0:05:24,741.79,4543.29,720.35,729.11,0.0,0.26,77.99,3,dummy_proband01,fastqc,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/fastqc,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/fastqc,
243.0668,0:04:03,741.86,4541.67,720.33,726.12,1084.2,0.18,90.32,1,dummy_mother01,fastqc,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/fastqc,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/fastqc,
289.7636,0:04:49,806.62,4813.47,785.29,791.07,0.0,1.59,87.41,2,dummy_mother01,fastqc,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/fastqc,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/fastqc,
314.6083,0:05:14,739.96,4736.68,718.39,724.16,0.0,0.22,73.92,3,dummy_mother01,fastqc,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/fastqc,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/fastqc,
262.0854,0:04:22,742.73,4542.94,721.24,730.02,1265.26,0.2,95.31,1,dummy_father01,fastqc,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/fastqc,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/fastqc,
316.6766,0:05:16,742.73,4476.66,721.11,726.88,0.0,0.22,77.55,2,dummy_father01,fastqc,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/fastqc,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/fastqc,
357.5153,0:05:57,742.97,4542.65,738.72,738.77,0.0,0.25,76.53,3,dummy_father01,fastqc,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/fastqc,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/fastqc,
2775.2133,0:46:15,4265.66,38469.08,4237.33,4251.58,3452.22,3.11,78.68,1,dummy_proband01,gatk_BaseRecalibrator,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio2 
2153.7429,0:35:53,4549.95,38469.08,4522.89,4537.14,0.0,2.75,95.78,2,dummy_proband01,gatk_BaseRecalibrator,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio2 
2412.048,0:40:12,3721.65,38469.08,3692.39,3706.64,0.0,2.97,88.2,3,dummy_proband01,gatk_BaseRecalibrator,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio2 
2972.9054,0:49:32,3797.86,38469.08,3769.74,3783.92,3389.25,3.3,75.19,1,dummy_mother01,gatk_BaseRecalibrator,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio2 
2306.4293,0:38:26,6332.8,38469.08,6305.51,6319.76,0.0,2.89,89.04,2,dummy_mother01,gatk_BaseRecalibrator,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio2 
2371.9785,0:39:31,4450.12,38469.08,4422.57,4436.82,0.0,2.91,91.25,3,dummy_mother01,gatk_BaseRecalibrator,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio2 
2056.9797,0:34:16,3846.58,38469.08,3819.05,3828.13,3643.41,2.79,100.68,1,dummy_father01,gatk_BaseRecalibrator,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio2 
2077.1261,0:34:37,4824.16,38469.08,4793.24,4802.71,0.0,2.54,99.81,2,dummy_father01,gatk_BaseRecalibrator,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio2 
2052.2447,0:34:12,3943.31,38469.08,3913.65,3923.13,0.0,2.63,99.94,3,dummy_father01,gatk_BaseRecalibrator,4,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/01_sample/cohort_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio2 
209.1994,0:03:29,8706.6,32685.32,8675.25,8689.58,135.75,5.06,119.0,1,dummy_proband01,gatk_VariantRecalibrator_indel,4,1,cpu_run,cohort_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantRecalibrator_indel,./exome/cpu_run/01_sample/cohort_run/04_threads/vcf_annotation_pipeline/workflow/logs/gatk_VariantRecalibrator_indel,kscprod-bio2 
222.155,0:03:42,8541.62,32099.51,8510.87,8525.07,0.0,0.89,104.57,2,dummy_proband01,gatk_VariantRecalibrator_indel,4,1,cpu_run,cohort_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantRecalibrator_indel,./exome/cpu_run/01_sample/cohort_run/04_threads/vcf_annotation_pipeline/workflow/logs/gatk_VariantRecalibrator_indel,kscprod-bio2 
190.7291,0:03:10,8539.16,32099.51,8508.55,8522.73,0.0,0.87,104.99,3,dummy_proband01,gatk_VariantRecalibrator_indel,4,1,cpu_run,cohort_run,exome,vcf_annotation_pipeline,./exome/cpu_run/01_sample/cohort_run/04_threads/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantRecalibrator_indel,./exome/cpu_run/01_sample/cohort_run/04_threads/vcf_annotation_pipeline/workflow/logs/gatk_VariantRecalibrator_indel,kscprod-bio2 
6011.3721,1:40:11,27315.71,49117.84,27283.2,27292.75,3688.39,7872.71,374.95,1,dummy_proband01,bwa_mem,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio2 
5389.9394,1:29:49,25287.26,49117.84,25254.62,25264.13,2122.62,7943.09,394.55,2,dummy_proband01,bwa_mem,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio2 
4879.9523,1:21:19,24422.36,49117.84,24406.66,24412.42,1568.75,8033.0,452.9,3,dummy_proband01,bwa_mem,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio2 
5643.1074,1:34:03,24597.45,49117.84,24564.95,24574.44,4116.69,7641.52,365.69,1,dummy_mother01,bwa_mem,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio2 
5272.7253,1:27:52,27273.7,49117.84,27256.23,27265.73,1916.32,7555.82,415.16,2,dummy_mother01,bwa_mem,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio2 
4840.2726,1:20:40,24740.24,49117.84,24724.72,24728.54,2324.14,7770.15,440.65,3,dummy_mother01,bwa_mem,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio2 
6198.1381,1:43:18,27369.67,49117.84,27340.2,27349.7,3532.49,8361.21,376.58,1,dummy_father01,bwa_mem,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio2 
5717.9863,1:35:17,24877.2,49117.84,24844.55,24854.05,3977.86,8148.63,418.23,2,dummy_father01,bwa_mem,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio2 
4588.8372,1:16:28,24785.89,49117.84,24778.08,24778.14,396.79,8100.81,484.56,3,dummy_father01,bwa_mem,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio2 
1207.8893,0:20:07,6486.22,38469.01,6485.27,6485.32,8840.86,95.61,130.48,1,dummy_proband01,gatk_GenotypeGVCFs,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_GenotypeGVCFs,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_GenotypeGVCFs,kscprod-bio2 
1265.7408,0:21:05,5166.28,38469.01,5163.62,5163.68,0.0,95.48,125.26,2,dummy_proband01,gatk_GenotypeGVCFs,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_GenotypeGVCFs,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_GenotypeGVCFs,kscprod-bio2 
1125.98,0:18:45,5232.16,38469.01,5231.81,5231.87,0.0,95.26,125.03,3,dummy_proband01,gatk_GenotypeGVCFs,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_GenotypeGVCFs,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_GenotypeGVCFs,kscprod-bio2 
1737.6567,0:28:57,4965.52,7719.67,4878.21,4886.32,1488.45,5084.54,314.72,1,dummy_proband01,trim_galore_pe,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
1598.8631,0:26:38,4737.38,7492.05,4650.27,4658.35,1.43,5212.82,340.49,2,dummy_proband01,trim_galore_pe,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
1685.8127,0:28:05,4685.86,7440.16,4598.91,4606.97,0.28,5258.19,332.62,3,dummy_proband01,trim_galore_pe,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
1704.4404,0:28:24,4809.02,7563.3,4721.3,4729.44,1470.6,4973.33,313.4,1,dummy_mother01,trim_galore_pe,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
1581.9624,0:26:21,4786.37,7540.67,4698.68,4706.82,0.97,4995.02,333.47,2,dummy_mother01,trim_galore_pe,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
1650.5878,0:27:30,4755.83,7510.08,4668.22,4676.37,1.1,4943.1,320.67,3,dummy_mother01,trim_galore_pe,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
1920.7586,0:32:00,4717.93,7472.25,4630.17,4638.31,1570.53,5367.55,298.7,1,dummy_father01,trim_galore_pe,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
1745.4231,0:29:05,4824.25,7578.26,4736.62,4744.74,1.82,5557.69,330.99,2,dummy_father01,trim_galore_pe,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
2004.1685,0:33:24,4852.43,7606.43,4764.69,4772.83,0.66,5445.93,289.67,3,dummy_father01,trim_galore_pe,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe,,
2360.0687,0:39:20,4006.11,38469.52,4005.84,4005.88,7898.22,8870.48,122.18,1,dummy_proband01,gatk_CombineGVCFs,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_CombineGVCFs,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_CombineGVCFs,kscprod-bio2 
2162.3476,0:36:02,3926.59,38467.01,3924.89,3924.94,0.0,8890.17,119.57,2,dummy_proband01,gatk_CombineGVCFs,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_CombineGVCFs,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_CombineGVCFs,kscprod-bio2 
2223.9084,0:37:03,4074.62,38469.52,4071.92,4071.97,0.0,8885.27,121.91,3,dummy_proband01,gatk_CombineGVCFs,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_CombineGVCFs,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_CombineGVCFs,kscprod-bio2 
1142.8081,0:19:02,23660.95,43082.29,23629.37,23643.55,3506.43,3489.26,757.89,1,dummy_proband01,gatk_MarkDuplicates,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
1137.4389999999999,0:18:57,23641.47,43082.29,23614.76,23624.2,0.0,3541.71,869.15,2,dummy_proband01,gatk_MarkDuplicates,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
1215.9727,0:20:15,23631.67,43082.29,23600.2,23613.92,0.0,3353.82,854.03,3,dummy_proband01,gatk_MarkDuplicates,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
1337.7803,0:22:17,23592.88,43082.29,23561.8,23575.99,3490.94,3302.77,845.75,1,dummy_mother01,gatk_MarkDuplicates,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
1240.2648,0:20:40,26635.2,43082.29,26608.02,26617.45,0.0,3313.13,882.75,2,dummy_mother01,gatk_MarkDuplicates,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
1260.01,0:21:00,26507.73,43082.29,26476.4,26485.83,0.0,3105.31,906.4,3,dummy_mother01,gatk_MarkDuplicates,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
1254.6771,0:20:54,27319.35,43082.29,27287.98,27297.42,3671.43,3438.64,925.66,1,dummy_father01,gatk_MarkDuplicates,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
1202.7476,0:20:02,23936.07,43082.29,23909.3,23922.79,0.0,3673.89,867.25,2,dummy_father01,gatk_MarkDuplicates,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
1092.2279,0:18:12,23920.84,43082.29,23889.19,23898.63,0.0,3423.53,1257.51,3,dummy_father01,gatk_MarkDuplicates,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_MarkDuplicates,kscprod-bio2 
1065.9809,0:17:45,1537.23,38783.55,1501.4,1511.64,0.13,5030.15,136.22,1,dummy_proband01,gatk_ApplyBQSR,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio2 
1136.3033,0:18:56,2350.51,38783.55,2314.02,2323.83,0.0,5113.89,133.86,2,dummy_proband01,gatk_ApplyBQSR,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio2 
1113.6857,0:18:33,1743.41,38783.55,1707.46,1717.27,0.0,5085.93,134.97,3,dummy_proband01,gatk_ApplyBQSR,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio2 
1118.0199,0:18:38,1605.22,38783.55,1570.82,1580.8,8.19,4873.02,136.5,1,dummy_mother01,gatk_ApplyBQSR,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio2 
1116.85,0:18:36,1693.89,38783.55,1658.19,1668.0,0.0,4858.16,134.34,2,dummy_mother01,gatk_ApplyBQSR,8,1,cpu_run,cohort_run,exome,human_genomics_pipeline,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR,./exome/cpu_run/01_sample/cohort_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_ApplyBQSR,kscprod-bio2 
